,start_time,ambient_temperature,battery_id,test_id,uid,filename,cycle_number
5419,[2010. 6. 4. 5. 22. 11.609],22,B0044,7,5420,05420.csv,4
5421,[2010. 6. 4. 9. 18. 10.125],22,B0044,9,5422,05422.csv,5
5424,[2010. 6. 4. 13. 49. 16.656],22,B0044,12,5425,05425.csv,6
5427,[2010. 6. 4. 18. 11. 41.437],22,B0044,15,5428,05428.csv,7
5429,[2010. 6. 4. 22. 1. 23.046],22,B0044,17,5430,05430.csv,8
5431,[2010. 6. 5. 1. 55. 37.531],22,B0044,19,5432,05432.csv,9
5433,[2010. 6. 5. 5. 49. 38.281],22,B0044,21,5434,05434.csv,10
5436,[2010. 6. 5. 10. 19. 11.203],22,B0044,24,5437,05437.csv,11
5439,[2010. 6. 5. 14. 48. 40.640],22,B0044,27,5440,05440.csv,12
5441,[2010. 6. 5. 18. 42. 16.578],22,B0044,29,5442,05442.csv,13
5443,[2010. 6. 5. 22. 35. 48.546],22,B0044,31,5444,05444.csv,14
5445,[2010. 6. 6. 2. 29. 1.406],22,B0044,33,5446,05446.csv,15
5448,[2010. 6. 6. 6. 57. 56.937],22,B0044,36,5449,05449.csv,16
5451,[2010. 6. 6. 11. 27. 0.812],22,B0044,39,5452,05452.csv,17
5453,[2010. 6. 6. 15. 20. 3.984],22,B0044,41,5454,05454.csv,18
5455,[2010. 6. 6. 19. 12. 55.125],22,B0044,43,5456,05456.csv,19
5457,[2010. 6. 6. 23. 5. 46.734],22,B0044,45,5458,05458.csv,20
5460,[2010. 6. 7. 3. 34. 7.015],22,B0044,48,5461,05461.csv,21
5464,[2010. 6. 7. 15. 25. 45.109],22,B0044,52,5465,05465.csv,22
5467,[2010. 6. 7. 19. 54. 42.406],22,B0044,55,5468,05468.csv,23
5469,[2010. 6. 7. 23. 47. 48.609],22,B0044,57,5470,05470.csv,24
5471,[2010. 6. 8. 3. 40. 37.515],22,B0044,59,5472,05472.csv,25
5473,[2010. 6. 8. 7. 33. 6.734],22,B0044,61,5474,05474.csv,26
5476,[2010. 6. 8. 12. 1. 9.765],22,B0044,64,5477,05477.csv,27
5479,[2010. 6. 8. 16. 29. 29.609],22,B0044,67,5480,05480.csv,28
5481,[2010. 6. 8. 20. 21. 58.343],22,B0044,69,5482,05482.csv,29
5483,[2010. 6. 9. 0. 14. 12.203],22,B0044,71,5484,05484.csv,30
5485,[2010. 6. 9. 4. 6. 7.312],22,B0044,73,5486,05486.csv,31
5488,[2010. 6. 9. 8. 33. 48.203],22,B0044,76,5489,05489.csv,32
5491,[2010. 6. 9. 13. 1. 30.656],22,B0044,79,5492,05492.csv,33
5493,[2010. 6. 9. 16. 53. 21.828],22,B0044,81,5494,05494.csv,34
5495,[2010. 6. 9. 20. 45. 0.468],22,B0044,83,5496,05496.csv,35
5497,[2010. 6. 10. 0. 36. 17.703],22,B0044,85,5498,05498.csv,36
5500,[2010. 6. 10. 5. 3. 7.312],22,B0044,88,5501,05501.csv,37
5503,[2010. 6. 10. 9. 30. 14.218],22,B0044,91,5504,05504.csv,38
5505,[2010. 6. 10. 13. 21. 20.703],22,B0044,93,5506,05506.csv,39
5507,[2010. 6. 10. 17. 12. 28.187],22,B0044,95,5508,05508.csv,40
5509,[2010. 6. 10. 21. 3. 21.109],22,B0044,97,5510,05510.csv,41
5512,[2010. 6. 11. 1. 29. 36.015],22,B0044,100,5513,05513.csv,42
5516,[2010. 6. 11. 13. 12. 12.390],4,B0044,104,5517,05517.csv,43
5519,[2010. 6. 11. 17. 7. 40.968],4,B0044,107,5520,05520.csv,44
5521,[2010. 6. 11. 20. 26. 56.390],4,B0044,109,5522,05522.csv,45
5523,[2010. 6. 11. 23. 46. 5.703],4,B0044,111,5524,05524.csv,46
5525,[2010. 6. 16. 11. 9. 50.781],4,B0044,113,5526,05526.csv,47
5528,[2010. 6. 16. 15. 6. 5.515],4,B0044,116,5529,05529.csv,48
5530,[2010. 6. 16. 18. 26. 18.140],4,B0044,118,5531,05531.csv,49
5532,[2010. 6. 16. 21. 46. 19.531],4,B0044,120,5533,05533.csv,50
5534,[2010. 6. 17. 1. 0. 30.500],4,B0044,122,5535,05535.csv,51
5537,[2010. 6. 17. 4. 33. 29.468],4,B0044,125,5538,05538.csv,52
5540,[2010. 6. 17. 8. 29. 16.421],4,B0044,128,5541,05541.csv,53
5542,[2010. 6. 17. 11. 49. 12.546],4,B0044,130,5543,05543.csv,54
5544,[2010. 6. 17. 15. 8. 49.234],4,B0044,132,5545,05545.csv,55
5546,[2010. 6. 17. 18. 28. 39.562],4,B0044,134,5547,05547.csv,56
5549,[2010. 6. 17. 22. 24. 6.937],4,B0044,137,5550,05550.csv,57
5552,[2010. 6. 18. 2. 19. 41.687],4,B0044,140,5553,05553.csv,58
5554,[2010. 6. 18. 5. 39. 17.937],4,B0044,142,5555,05555.csv,59
5556,[2010. 6. 18. 8. 58. 45.468],4,B0044,144,5557,05557.csv,60
5558,[2010. 6. 18. 12. 18. 17.218],4,B0044,146,5559,05559.csv,61
5561,[2010. 6. 18. 16. 13. 28.609],4,B0044,149,5562,05562.csv,62
5564,[2010. 6. 18. 20. 8. 41.406],4,B0044,152,5565,05565.csv,63
5566,[2010. 6. 18. 23. 27. 58.265],4,B0044,154,5567,05567.csv,64
5568,[2010. 6. 19. 2. 40. 54.296],4,B0044,156,5569,05569.csv,65
5570,[2010. 6. 19. 5. 53. 27.375],4,B0044,158,5571,05571.csv,66
5573,[2010. 6. 19. 9. 36. 31.031],4,B0044,161,5574,05574.csv,67
5577,[2010. 6. 21. 16. 14. 26.265],4,B0044,165,5578,05578.csv,68
5580,[2010. 6. 21. 20. 10. 25.609],4,B0044,168,5581,05581.csv,69
5582,[2010. 6. 21. 23. 30. 14.390],4,B0044,170,5583,05583.csv,70
5584,[2010. 6. 22. 2. 43. 24.468],4,B0044,172,5585,05585.csv,71
5586,[2010. 6. 22. 6. 3. 34.828],4,B0044,174,5587,05587.csv,72
5589,[2010. 6. 22. 9. 58. 57.593],4,B0044,177,5590,05590.csv,73
5592,[2010. 6. 22. 13. 54. 23.468],4,B0044,180,5593,05593.csv,74
5594,[2010. 6. 22. 17. 13. 51.000],4,B0044,182,5595,05595.csv,75
5596,[2010. 6. 22. 20. 33. 19.343],4,B0044,184,5597,05597.csv,76
5598,[2010. 6. 22. 23. 52. 40.015],4,B0044,186,5599,05599.csv,77
5601,[2010. 6. 23. 3. 47. 41.593],4,B0044,189,5602,05602.csv,78
5604,[2010. 6. 23. 7. 42. 56.171],4,B0044,192,5605,05605.csv,79
5606,[2010. 6. 23. 11. 1. 59.171],4,B0044,194,5607,05607.csv,80
5608,[2010. 6. 23. 14. 18. 20.062],4,B0044,196,5609,05609.csv,81
5610,[2010. 6. 23. 17. 31. 13.656],4,B0044,198,5611,05611.csv,82
5613,[2010. 6. 23. 21. 11. 42.187],4,B0044,201,5614,05614.csv,83
5616,[2010. 6. 23. 23. 13. 26.015],4,B0044,204,5617,05617.csv,84
5618,[2010. 6. 24. 0. 26. 1.515],4,B0044,206,5619,05619.csv,85
5620,[2010. 6. 24. 1. 21. 25.375],4,B0044,208,5621,05621.csv,86
5622,[2010. 6. 24. 2. 20. 51.375],4,B0044,210,5623,05623.csv,87
5625,[2010. 6. 24. 3. 51. 11.234],4,B0044,213,5626,05626.csv,88
5629,[2010. 6. 25. 20. 55. 56.234],4,B0044,217,5630,05630.csv,89
5632,[2010. 6. 26. 2. 9. 46.062],4,B0044,220,5633,05633.csv,90
5634,[2010. 6. 26. 6. 47. 6.703],4,B0044,222,5635,05635.csv,91
5636,[2010. 6. 26. 11. 23. 55.578],4,B0044,224,5637,05637.csv,92
5638,[2010. 6. 26. 15. 59. 50.812],4,B0044,226,5639,05639.csv,93
5641,[2010. 6. 26. 21. 11. 21.390],4,B0044,229,5642,05642.csv,94
5644,[2010. 6. 27. 2. 22. 13.843],4,B0044,232,5645,05645.csv,95
5646,[2010. 6. 27. 6. 57. 0.515],4,B0044,234,5647,05647.csv,96
5648,[2010. 6. 27. 11. 31. 20.968],4,B0044,236,5649,05649.csv,97
5650,[2010. 6. 27. 16. 5. 16.625],4,B0044,238,5651,05651.csv,98
5653,[2010. 6. 27. 21. 14. 40.640],4,B0044,241,5654,05654.csv,99
5656,[2010. 6. 28. 2. 23. 34.531],4,B0044,244,5657,05657.csv,100
5658,[2010. 6. 28. 6. 56. 15.671],4,B0044,246,5659,05659.csv,101
5660,[2010. 6. 28. 11. 28. 20.734],4,B0044,248,5661,05661.csv,102
5662,[2010. 6. 28. 15. 59. 45.656],4,B0044,250,5663,05663.csv,103
5665,[2010. 6. 28. 21. 6. 40.062],4,B0044,253,5666,05666.csv,104
5668,[2010. 6. 29. 2. 13. 23.796],4,B0044,256,5669,05669.csv,105
5670,[2010. 6. 29. 6. 43. 33.500],4,B0044,258,5671,05671.csv,106
5672,[2010. 6. 29. 11. 13. 20.578],4,B0044,260,5673,05673.csv,107
5674,[2010. 6. 29. 15. 42. 37.750],4,B0044,262,5675,05675.csv,108
5677,[2010. 6. 29. 20. 47. 12.671],4,B0044,265,5678,05678.csv,109
5680,[2010. 6. 30. 1. 51. 52.468],4,B0044,268,5681,05681.csv,110
5682,[2010. 6. 30. 6. 20. 3.859],4,B0044,270,5683,05683.csv,111
5684,[2010. 6. 30. 10. 47. 43.109],4,B0044,272,5685,05685.csv,112
5686,[2010. 6. 30. 15. 14. 54.750],4,B0044,274,5687,05687.csv,113
5689,[2010. 7. 21. 17. 25. 40.671],4,B0045,2,5690,05690.csv,1
5692,[2010. 7. 21. 22. 38. 43.484],4,B0045,5,5693,05693.csv,2
5694,[2010. 7. 22. 3. 14. 53.218],4,B0045,7,5695,05695.csv,3
5696,[2010. 7. 22. 7. 50. 21.625],4,B0045,9,5697,05697.csv,4
5698,[2010. 7. 22. 12. 25. 3.656],4,B0045,11,5699,05699.csv,5
5701,[2010. 7. 22. 17. 34. 59.312],4,B0045,14,5702,05702.csv,6
5705,[2010. 7. 23. 12. 7. 29.250],4,B0045,18,5706,05706.csv,7
5708,[2010. 7. 23. 17. 17. 36.625],4,B0045,21,5709,05709.csv,8
5710,[2010. 7. 23. 21. 50. 50.578],4,B0045,23,5711,05711.csv,9
5712,[2010. 7. 24. 2. 23. 21.453],4,B0045,25,5713,05713.csv,10
5714,[2010. 7. 24. 6. 55. 11.046],4,B0045,27,5715,05715.csv,11
5717,[2010. 7. 24. 12. 2. 28.390],4,B0045,30,5718,05718.csv,12
5721,[2010. 7. 27. 18. 19. 3.281],4,B0045,34,5722,05722.csv,13
5724,[2010. 7. 27. 23. 28. 8.828],4,B0045,37,5725,05725.csv,14
5726,[2010. 7. 28. 4. 0. 28.265],4,B0045,39,5727,05727.csv,15
5728,[2010. 7. 28. 8. 31. 35.609],4,B0045,41,5729,05729.csv,16
5730,[2010. 7. 28. 13. 2. 8.531],4,B0045,43,5731,05731.csv,17
5733,[2010. 7. 28. 18. 7. 53.906],4,B0045,46,5734,05734.csv,18
5736,[2010. 7. 28. 23. 13. 0.796],4,B0045,49,5737,05737.csv,19
5738,[2010. 7. 29. 2. 55. 52.843],4,B0045,51,5739,05739.csv,20
5740,[2010. 7. 29. 7. 27. 57.484],4,B0045,53,5741,05741.csv,21
5742,[2010. 7. 29. 11. 56. 11.593],4,B0045,55,5743,05743.csv,22
5745,[2010. 7. 29. 16. 59. 23.625],4,B0045,58,5746,05746.csv,23
5748,[2010. 7. 29. 22. 2. 15.765],4,B0045,61,5749,05749.csv,24
5750,[2010. 7. 30. 2. 28. 41.125],4,B0045,63,5751,05751.csv,25
5752,[2010. 7. 30. 6. 54. 35.109],4,B0045,65,5753,05753.csv,26
5754,[2010. 7. 30. 11. 19. 35.093],4,B0045,67,5755,05755.csv,27
5757,[2010. 7. 30. 16. 20. 6.000],4,B0045,70,5758,05758.csv,28
5760,[2010. 7. 30. 21. 20. 14.843],4,B0045,73,5761,05761.csv,29
5762,[2010. 7. 31. 1. 43. 57.734],4,B0045,75,5763,05763.csv,30
5764,[2010. 7. 31. 6. 7. 5.562],4,B0045,77,5765,05765.csv,31
5766,[2010. 7. 31. 10. 29. 39.359],4,B0045,79,5767,05767.csv,32
5769,[2010. 7. 31. 15. 27. 42.562],4,B0045,82,5770,05770.csv,33
5773,[2010. 8. 3. 17. 52. 22.375],4,B0045,86,5774,05774.csv,34
5776,[2010. 8. 3. 22. 54. 43.062],4,B0045,89,5777,05777.csv,35
5778,[2010. 8. 4. 3. 19. 23.250],4,B0045,91,5779,05779.csv,36
5780,[2010. 8. 4. 7. 43. 19.828],4,B0045,93,5781,05781.csv,37
5782,[2010. 8. 4. 12. 6. 28.531],4,B0045,95,5783,05783.csv,38
5785,[2010. 8. 4. 17. 4. 33.625],4,B0045,98,5786,05786.csv,39
5788,[2010. 8. 4. 22. 2. 33.781],4,B0045,101,5789,05789.csv,40
5790,[2010. 8. 5. 2. 23. 35.171],4,B0045,103,5791,05791.csv,41
5792,[2010. 8. 5. 6. 44. 4.281],4,B0045,105,5793,05793.csv,42
5794,[2010. 8. 5. 11. 4. 13.765],4,B0045,107,5795,05795.csv,43
5797,[2010. 8. 5. 15. 59. 42.062],4,B0045,110,5798,05798.csv,44
5800,[2010. 8. 5. 20. 54. 47.218],4,B0045,113,5801,05801.csv,45
5802,[2010. 8. 6. 1. 13. 28.265],4,B0045,115,5803,05803.csv,46
5804,[2010. 8. 6. 5. 31. 48.156],4,B0045,117,5805,05805.csv,47
5806,[2010. 8. 6. 9. 49. 49.937],4,B0045,119,5807,05807.csv,48
5809,[2010. 8. 6. 14. 43. 7.578],4,B0045,122,5810,05810.csv,49
5812,[2010. 8. 6. 19. 36. 20.187],4,B0045,125,5813,05813.csv,50
5814,[2010. 8. 6. 23. 53. 10.890],4,B0045,127,5815,05815.csv,51
5816,[2010. 8. 7. 4. 9. 31.812],4,B0045,129,5817,05817.csv,52
5818,[2010. 8. 7. 8. 25. 18.796],4,B0045,131,5819,05819.csv,53
5821,[2010. 8. 7. 13. 4. 21.953],4,B0045,134,5822,05822.csv,54
5825,[2010. 8. 10. 17. 36. 14.109],4,B0045,138,5826,05826.csv,55
5828,[2010. 8. 10. 22. 33. 31.875],4,B0045,141,5829,05829.csv,56
5830,[2010. 8. 11. 2. 53. 22.453],4,B0045,143,5831,05831.csv,57
5832,[2010. 8. 11. 7. 12. 27.125],4,B0045,145,5833,05833.csv,58
5834,[2010. 8. 11. 11. 31. 14.703],4,B0045,147,5835,05835.csv,59
5837,[2010. 8. 11. 16. 25. 13.593],4,B0045,150,5838,05838.csv,60
5841,[2010. 8. 12. 14. 27. 15.140],4,B0045,154,5842,05842.csv,61
5844,[2010. 8. 12. 19. 22. 39.406],4,B0045,157,5845,05845.csv,62
5846,[2010. 8. 12. 23. 40. 56.125],4,B0045,159,5847,05847.csv,63
5848,[2010. 8. 13. 3. 58. 7.187],4,B0045,161,5849,05849.csv,64
5850,[2010. 8. 13. 8. 14. 54.843],4,B0045,163,5851,05851.csv,65
5853,[2010. 8. 13. 12. 27. 18.593],4,B0045,166,5854,05854.csv,66
5857,[2010. 8. 16. 12. 56. 14.546],4,B0045,170,5858,05858.csv,67
5860,[2010. 8. 16. 17. 53. 19.203],4,B0045,173,5861,05861.csv,68
5862,[2010. 8. 16. 22. 13. 2.812],4,B0045,175,5863,05863.csv,69
5864,[2010. 8. 17. 2. 32. 20.000],4,B0045,177,5865,05865.csv,70
5866,[2010. 8. 17. 6. 50. 25.203],4,B0045,179,5867,05867.csv,71
5869,[2010. 8. 17. 11. 43. 58.265],4,B0045,182,5870,05870.csv,72
5873,[2010. 7. 21. 17. 25. 40.671],4,B0046,2,5874,05874.csv,1
5876,[2010. 7. 21. 22. 38. 43.484],4,B0046,5,5877,05877.csv,2
5878,[2010. 7. 22. 3. 14. 53.218],4,B0046,7,5879,05879.csv,3
5880,[2010. 7. 22. 7. 50. 21.625],4,B0046,9,5881,05881.csv,4
5882,[2010. 7. 22. 12. 25. 3.656],4,B0046,11,5883,05883.csv,5
5885,[2010. 7. 22. 17. 34. 59.312],4,B0046,14,5886,05886.csv,6
5889,[2010. 7. 23. 12. 7. 29.250],4,B0046,18,5890,05890.csv,7
5892,[2010. 7. 23. 17. 17. 36.625],4,B0046,21,5893,05893.csv,8
5894,[2010. 7. 23. 21. 50. 50.578],4,B0046,23,5895,05895.csv,9
5896,[2010. 7. 24. 2. 23. 21.453],4,B0046,25,5897,05897.csv,10
5898,[2010. 7. 24. 6. 55. 11.046],4,B0046,27,5899,05899.csv,11
5901,[2010. 7. 24. 12. 2. 28.390],4,B0046,30,5902,05902.csv,12
5905,[2010. 7. 27. 18. 19. 3.281],4,B0046,34,5906,05906.csv,13
5908,[2010. 7. 27. 23. 28. 8.828],4,B0046,37,5909,05909.csv,14
5910,[2010. 7. 28. 4. 0. 28.265],4,B0046,39,5911,05911.csv,15
5912,[2010. 7. 28. 8. 31. 35.609],4,B0046,41,5913,05913.csv,16
5914,[2010. 7. 28. 13. 2. 8.531],4,B0046,43,5915,05915.csv,17
5917,[2010. 7. 28. 18. 7. 53.906],4,B0046,46,5918,05918.csv,18
5920,[2010. 7. 28. 23. 13. 0.796],4,B0046,49,5921,05921.csv,19
5922,[2010. 7. 29. 2. 55. 52.843],4,B0046,51,5923,05923.csv,20
5924,[2010. 7. 29. 7. 27. 57.484],4,B0046,53,5925,05925.csv,21
5926,[2010. 7. 29. 11. 56. 11.593],4,B0046,55,5927,05927.csv,22
5929,[2010. 7. 29. 16. 59. 23.625],4,B0046,58,5930,05930.csv,23
5932,[2010. 7. 29. 22. 2. 15.765],4,B0046,61,5933,05933.csv,24
5934,[2010. 7. 30. 2. 28. 41.125],4,B0046,63,5935,05935.csv,25
5936,[2010. 7. 30. 6. 54. 35.109],4,B0046,65,5937,05937.csv,26
5938,[2010. 7. 30. 11. 19. 35.093],4,B0046,67,5939,05939.csv,27
5941,[2010. 7. 30. 16. 20. 6.000],4,B0046,70,5942,05942.csv,28
5944,[2010. 7. 30. 21. 20. 14.843],4,B0046,73,5945,05945.csv,29
5946,[2010. 7. 31. 1. 43. 57.734],4,B0046,75,5947,05947.csv,30
5948,[2010. 7. 31. 6. 7. 5.562],4,B0046,77,5949,05949.csv,31
5950,[2010. 7. 31. 10. 29. 39.359],4,B0046,79,5951,05951.csv,32
5953,[2010. 7. 31. 15. 27. 42.562],4,B0046,82,5954,05954.csv,33
5957,[2010. 8. 3. 17. 52. 22.375],4,B0046,86,5958,05958.csv,34
5960,[2010. 8. 3. 22. 54. 43.062],4,B0046,89,5961,05961.csv,35
5962,[2010. 8. 4. 3. 19. 23.250],4,B0046,91,5963,05963.csv,36
5964,[2010. 8. 4. 7. 43. 19.828],4,B0046,93,5965,05965.csv,37
5966,[2010. 8. 4. 12. 6. 28.531],4,B0046,95,5967,05967.csv,38
5969,[2010. 8. 4. 17. 4. 33.625],4,B0046,98,5970,05970.csv,39
5972,[2010. 8. 4. 22. 2. 33.781],4,B0046,101,5973,05973.csv,40
5974,[2010. 8. 5. 2. 23. 35.171],4,B0046,103,5975,05975.csv,41
5976,[2010. 8. 5. 6. 44. 4.281],4,B0046,105,5977,05977.csv,42
5978,[2010. 8. 5. 11. 4. 13.765],4,B0046,107,5979,05979.csv,43
5981,[2010. 8. 5. 15. 59. 42.062],4,B0046,110,5982,05982.csv,44
5984,[2010. 8. 5. 20. 54. 47.218],4,B0046,113,5985,05985.csv,45
5986,[2010. 8. 6. 1. 13. 28.265],4,B0046,115,5987,05987.csv,46
5988,[2010. 8. 6. 5. 31. 48.156],4,B0046,117,5989,05989.csv,47
5990,[2010. 8. 6. 9. 49. 49.937],4,B0046,119,5991,05991.csv,48
5993,[2010. 8. 6. 14. 43. 7.578],4,B0046,122,5994,05994.csv,49
5996,[2010. 8. 6. 19. 36. 20.187],4,B0046,125,5997,05997.csv,50
5998,[2010. 8. 6. 23. 53. 10.890],4,B0046,127,5999,05999.csv,51
6000,[2010. 8. 7. 4. 9. 31.812],4,B0046,129,6001,06001.csv,52
6002,[2010. 8. 7. 8. 25. 18.796],4,B0046,131,6003,06003.csv,53
6005,[2010. 8. 7. 13. 4. 21.953],4,B0046,134,6006,06006.csv,54
6009,[2010. 8. 10. 17. 36. 14.109],4,B0046,138,6010,06010.csv,55
6012,[2010. 8. 10. 22. 33. 31.875],4,B0046,141,6013,06013.csv,56
6014,[2010. 8. 11. 2. 53. 22.453],4,B0046,143,6015,06015.csv,57
6016,[2010. 8. 11. 7. 12. 27.125],4,B0046,145,6017,06017.csv,58
6018,[2010. 8. 11. 11. 31. 14.703],4,B0046,147,6019,06019.csv,59
6021,[2010. 8. 11. 16. 25. 13.593],4,B0046,150,6022,06022.csv,60
6025,[2010. 8. 12. 14. 27. 15.140],4,B0046,154,6026,06026.csv,61
6028,[2010. 8. 12. 19. 22. 39.406],4,B0046,157,6029,06029.csv,62
6030,[2010. 8. 12. 23. 40. 56.125],4,B0046,159,6031,06031.csv,63
6032,[2010. 8. 13. 3. 58. 7.187],4,B0046,161,6033,06033.csv,64
6034,[2010. 8. 13. 8. 14. 54.843],4,B0046,163,6035,06035.csv,65
6037,[2010. 8. 13. 12. 27. 18.593],4,B0046,166,6038,06038.csv,66
6041,[2010. 8. 16. 12. 56. 14.546],4,B0046,170,6042,06042.csv,67
6044,[2010. 8. 16. 17. 53. 19.203],4,B0046,173,6045,06045.csv,68
6046,[2010. 8. 16. 22. 13. 2.812],4,B0046,175,6047,06047.csv,69
6048,[2010. 8. 17. 2. 32. 20.000],4,B0046,177,6049,06049.csv,70
6050,[2010. 8. 17. 6. 50. 25.203],4,B0046,179,6051,06051.csv,71
6053,[2010. 8. 17. 11. 43. 58.265],4,B0046,182,6054,06054.csv,72
6057,[2010. 7. 21. 17. 25. 40.671],4,B0047,2,6058,06058.csv,1
6060,[2010. 7. 21. 22. 38. 43.484],4,B0047,5,6061,06061.csv,2
6062,[2010. 7. 22. 3. 14. 53.218],4,B0047,7,6063,06063.csv,3
6064,[2010. 7. 22. 7. 50. 21.625],4,B0047,9,6065,06065.csv,4
6066,[2010. 7. 22. 12. 25. 3.656],4,B0047,11,6067,06067.csv,5
6069,[2010. 7. 22. 17. 34. 59.312],4,B0047,14,6070,06070.csv,6
6073,[2010. 7. 23. 12. 7. 29.250],4,B0047,18,6074,06074.csv,7
6076,[2010. 7. 23. 17. 17. 36.625],4,B0047,21,6077,06077.csv,8
6078,[2010. 7. 23. 21. 50. 50.578],4,B0047,23,6079,06079.csv,9
6080,[2010. 7. 24. 2. 23. 21.453],4,B0047,25,6081,06081.csv,10
6082,[2010. 7. 24. 6. 55. 11.046],4,B0047,27,6083,06083.csv,11
6085,[2010. 7. 24. 12. 2. 28.390],4,B0047,30,6086,06086.csv,12
6089,[2010. 7. 27. 18. 19. 3.281],4,B0047,34,6090,06090.csv,13
6092,[2010. 7. 27. 23. 28. 8.828],4,B0047,37,6093,06093.csv,14
6094,[2010. 7. 28. 4. 0. 28.265],4,B0047,39,6095,06095.csv,15
6096,[2010. 7. 28. 8. 31. 35.609],4,B0047,41,6097,06097.csv,16
6098,[2010. 7. 28. 13. 2. 8.531],4,B0047,43,6099,06099.csv,17
6101,[2010. 7. 28. 18. 7. 53.906],4,B0047,46,6102,06102.csv,18
6104,[2010. 7. 28. 23. 13. 0.796],4,B0047,49,6105,06105.csv,19
6106,[2010. 7. 29. 2. 55. 52.843],4,B0047,51,6107,06107.csv,20
6108,[2010. 7. 29. 7. 27. 57.484],4,B0047,53,6109,06109.csv,21
6110,[2010. 7. 29. 11. 56. 11.593],4,B0047,55,6111,06111.csv,22
6113,[2010. 7. 29. 16. 59. 23.625],4,B0047,58,6114,06114.csv,23
6116,[2010. 7. 29. 22. 2. 15.765],4,B0047,61,6117,06117.csv,24
6118,[2010. 7. 30. 2. 28. 41.125],4,B0047,63,6119,06119.csv,25
6120,[2010. 7. 30. 6. 54. 35.109],4,B0047,65,6121,06121.csv,26
6122,[2010. 7. 30. 11. 19. 35.093],4,B0047,67,6123,06123.csv,27
6125,[2010. 7. 30. 16. 20. 6.000],4,B0047,70,6126,06126.csv,28
6128,[2010. 7. 30. 21. 20. 14.843],4,B0047,73,6129,06129.csv,29
6130,[2010. 7. 31. 1. 43. 57.734],4,B0047,75,6131,06131.csv,30
6132,[2010. 7. 31. 6. 7. 5.562],4,B0047,77,6133,06133.csv,31
6134,[2010. 7. 31. 10. 29. 39.359],4,B0047,79,6135,06135.csv,32
6137,[2010. 7. 31. 15. 27. 42.562],4,B0047,82,6138,06138.csv,33
6141,[2010. 8. 3. 17. 52. 22.375],4,B0047,86,6142,06142.csv,34
6144,[2010. 8. 3. 22. 54. 43.062],4,B0047,89,6145,06145.csv,35
6146,[2010. 8. 4. 3. 19. 23.250],4,B0047,91,6147,06147.csv,36
6148,[2010. 8. 4. 7. 43. 19.828],4,B0047,93,6149,06149.csv,37
6150,[2010. 8. 4. 12. 6. 28.531],4,B0047,95,6151,06151.csv,38
6153,[2010. 8. 4. 17. 4. 33.625],4,B0047,98,6154,06154.csv,39
6156,[2010. 8. 4. 22. 2. 33.781],4,B0047,101,6157,06157.csv,40
6158,[2010. 8. 5. 2. 23. 35.171],4,B0047,103,6159,06159.csv,41
6160,[2010. 8. 5. 6. 44. 4.281],4,B0047,105,6161,06161.csv,42
6162,[2010. 8. 5. 11. 4. 13.765],4,B0047,107,6163,06163.csv,43
6165,[2010. 8. 5. 15. 59. 42.062],4,B0047,110,6166,06166.csv,44
6168,[2010. 8. 5. 20. 54. 47.218],4,B0047,113,6169,06169.csv,45
6170,[2010. 8. 6. 1. 13. 28.265],4,B0047,115,6171,06171.csv,46
6172,[2010. 8. 6. 5. 31. 48.156],4,B0047,117,6173,06173.csv,47
6174,[2010. 8. 6. 9. 49. 49.937],4,B0047,119,6175,06175.csv,48
6177,[2010. 8. 6. 14. 43. 7.578],4,B0047,122,6178,06178.csv,49
6180,[2010. 8. 6. 19. 36. 20.187],4,B0047,125,6181,06181.csv,50
6182,[2010. 8. 6. 23. 53. 10.890],4,B0047,127,6183,06183.csv,51
6184,[2010. 8. 7. 4. 9. 31.812],4,B0047,129,6185,06185.csv,52
6186,[2010. 8. 7. 8. 25. 18.796],4,B0047,131,6187,06187.csv,53
6189,[2010. 8. 7. 13. 4. 21.953],4,B0047,134,6190,06190.csv,54
6193,[2010. 8. 10. 17. 36. 14.109],4,B0047,138,6194,06194.csv,55
6196,[2010. 8. 10. 22. 33. 31.875],4,B0047,141,6197,06197.csv,56
6198,[2010. 8. 11. 2. 53. 22.453],4,B0047,143,6199,06199.csv,57
6200,[2010. 8. 11. 7. 12. 27.125],4,B0047,145,6201,06201.csv,58
6202,[2010. 8. 11. 11. 31. 14.703],4,B0047,147,6203,06203.csv,59
6205,[2010. 8. 11. 16. 25. 13.593],4,B0047,150,6206,06206.csv,60
6209,[2010. 8. 12. 14. 27. 15.140],4,B0047,154,6210,06210.csv,61
6212,[2010. 8. 12. 19. 22. 39.406],4,B0047,157,6213,06213.csv,62
6214,[2010. 8. 12. 23. 40. 56.125],4,B0047,159,6215,06215.csv,63
6216,[2010. 8. 13. 3. 58. 7.187],4,B0047,161,6217,06217.csv,64
6218,[2010. 8. 13. 8. 14. 54.843],4,B0047,163,6219,06219.csv,65
6221,[2010. 8. 13. 12. 27. 18.593],4,B0047,166,6222,06222.csv,66
6225,[2010. 8. 16. 12. 56. 14.546],4,B0047,170,6226,06226.csv,67
6228,[2010. 8. 16. 17. 53. 19.203],4,B0047,173,6229,06229.csv,68
6230,[2010. 8. 16. 22. 13. 2.812],4,B0047,175,6231,06231.csv,69
6232,[2010. 8. 17. 2. 32. 20.000],4,B0047,177,6233,06233.csv,70
