,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,cycle_number
4762,[2010. 6. 22. 9. 4. 54.281],4,B0041,63,4763,04763.csv,0.0471230704848885,27
4766,[2010. 6. 22. 13. 36. 7.203],4,B0041,67,4767,04767.csv,0.047089685801538,28
4768,[2010. 6. 22. 16. 55. 44.609],4,B0041,69,4769,04769.csv,0.0471681699068244,29
4770,[2010. 6. 22. 20. 15. 9.718],4,B0041,71,4771,04771.csv,0.0474166233958466,30
4772,[2010. 6. 22. 23. 34. 40.078],4,B0041,73,4773,04773.csv,0.0474736581861432,31
4774,[2010. 6. 23. 2. 54. 2.359],4,B0041,75,4775,04775.csv,0.047671071688296,32
4778,[2010. 6. 23. 7. 24. 51.046],4,B0041,79,4779,04779.csv,0.0477561486679362,33
4780,[2010. 6. 23. 10. 44. 16.390],4,B0041,81,4781,04781.csv,0.0478336905290522,34
4782,[2010. 6. 23. 14. 3. 18.140],4,B0041,83,4783,04783.csv,0.0479228171589379,35
4784,[2010. 6. 23. 17. 19. 43.093],4,B0041,85,4785,04785.csv,0.0481080249716144,36
4786,[2010. 6. 23. 20. 32. 31.953],4,B0041,87,4787,04787.csv,0.0480878273582587,37
4790,[2010. 6. 23. 23. 10. 5.078],4,B0041,91,4791,04791.csv,0.0484226192632661,38
4792,[2010. 6. 24. 0. 22. 53.234],4,B0041,93,4793,04793.csv,0.0479864952546282,39
4794,[2010. 6. 24. 1. 18. 4.437],4,B0041,95,4795,04795.csv,0.0482217520049512,40
4796,[2010. 6. 24. 2. 17. 42.484],4,B0041,97,4797,04797.csv,0.0478773156676534,41
4798,[2010. 6. 24. 3. 12. 12.500],4,B0041,99,4799,04799.csv,0.0482903205557941,42
4802,[2010. 6. 25. 18. 45. 5.406],4,B0041,103,4803,04803.csv,1.2156494086360898,43
4806,[2010. 6. 26. 0. 33. 10.328],4,B0041,107,4807,04807.csv,1.1476416320946563,44
4808,[2010. 6. 26. 5. 11. 6.265],4,B0041,109,4809,04809.csv,1.1194574527298191,45
4810,[2010. 6. 26. 9. 48. 28.984],4,B0041,111,4811,04811.csv,1.0841325641850128,46
4812,[2010. 6. 26. 14. 25. 15.640],4,B0041,113,4813,04813.csv,1.0607784232892656,47
4814,[2010. 6. 26. 19. 1. 10.906],4,B0041,115,4815,04815.csv,1.0170312865626592,48
4818,[2010. 6. 27. 0. 48. 32.265],4,B0041,119,4819,04819.csv,1.0000374999808574,49
4820,[2010. 6. 27. 5. 23. 33.859],4,B0041,121,4821,04821.csv,0.991506494786248,50
4822,[2010. 6. 27. 9. 58. 20.953],4,B0041,123,4823,04823.csv,0.9655644425371016,51
4824,[2010. 6. 27. 14. 32. 41.171],4,B0041,125,4825,04825.csv,0.9383311962439672,52
4826,[2010. 6. 27. 19. 6. 37.984],4,B0041,127,4827,04827.csv,0.9298903389240268,53
4830,[2010. 6. 28. 0. 51. 57.734],4,B0041,131,4831,04831.csv,0.9072117399448598,54
4832,[2010. 6. 28. 5. 24. 57.140],4,B0041,133,4833,04833.csv,0.9176870676937324,55
4834,[2010. 6. 28. 9. 57. 41.468],4,B0041,135,4835,04835.csv,0.9157430721963028,56
4836,[2010. 6. 28. 14. 29. 46.171],4,B0041,137,4837,04837.csv,0.9111662690050432,57
4838,[2010. 6. 28. 19. 1. 9.578],4,B0041,139,4839,04839.csv,0.8968901443572698,58
4842,[2010. 6. 29. 0. 44. 0.078],4,B0041,143,4843,04843.csv,0.8862133472800153,59
4844,[2010. 6. 29. 5. 14. 48.968],4,B0041,145,4845,04845.csv,0.8931124136187014,60
4846,[2010. 6. 29. 9. 44. 58.609],4,B0041,147,4847,04847.csv,0.880898507091054,61
4848,[2010. 6. 29. 14. 14. 43.546],4,B0041,149,4849,04849.csv,0.8798879382023741,62
4850,[2010. 6. 29. 18. 44. 1.531],4,B0041,151,4851,04851.csv,0.8682347537115443,63
4854,[2010. 6. 30. 0. 24. 32.875],4,B0041,155,4855,04855.csv,0.8443569490395516,64
4856,[2010. 6. 30. 4. 53. 18.500],4,B0041,157,4857,04857.csv,0.8657093203148538,65
4858,[2010. 6. 30. 9. 21. 28.343],4,B0041,159,4859,04859.csv,0.848696904019178,66
4860,[2010. 6. 30. 13. 49. 7.171],4,B0041,161,4861,04861.csv,0.8364948433646345,67
4864,[2010. 6. 3. 20. 31. 2.968],22,B0042,2,4865,04865.csv,1.7287126633755356,1
4866,[2010. 6. 4. 0. 29. 30.921],22,B0042,4,4867,04867.csv,1.7314706281853145,2
4868,[2010. 6. 4. 4. 26. 46.875],22,B0042,6,4869,04869.csv,1.7282350363146088,3
4870,[2010. 6. 4. 8. 23. 18.500],22,B0042,8,4871,04871.csv,1.720344742291621,4
4872,[2010. 6. 4. 12. 19. 17.125],22,B0042,10,4873,04873.csv,1.7221734367707635,5
4876,[2010. 6. 4. 17. 26. 7.750],22,B0042,14,4877,04877.csv,0.0,6
4878,[2010. 6. 4. 21. 8. 0.437],22,B0042,16,4879,04879.csv,1.708669577331945,7
4880,[2010. 6. 5. 1. 2. 33.453],22,B0042,18,4881,04881.csv,1.7036476485918646,8
4882,[2010. 6. 5. 4. 56. 47.468],22,B0042,20,4883,04883.csv,1.6958375743577971,9
4884,[2010. 6. 5. 8. 50. 47.750],22,B0042,22,4885,04885.csv,1.6949064846676911,10
4888,[2010. 6. 5. 13. 56. 3.921],22,B0042,26,4889,04889.csv,1.6874768094352457,11
4890,[2010. 6. 5. 17. 49. 52.625],22,B0042,28,4891,04891.csv,1.685989172917945,12
4892,[2010. 6. 5. 21. 43. 27.734],22,B0042,30,4893,04893.csv,1.6782864747774933,13
4894,[2010. 6. 6. 1. 36. 58.156],22,B0042,32,4895,04895.csv,1.6739647640901527,14
4896,[2010. 6. 6. 5. 30. 11.906],22,B0042,34,4897,04897.csv,1.6722378801237066,15
4900,[2010. 6. 6. 10. 34. 53.031],22,B0042,38,4901,04901.csv,1.675989790049197,16
4902,[2010. 6. 6. 14. 28. 10.546],22,B0042,40,4903,04903.csv,1.6618247672847988,17
4904,[2010. 6. 6. 18. 21. 14.171],22,B0042,42,4905,04905.csv,1.6606710352566112,18
4906,[2010. 6. 6. 22. 14. 8.156],22,B0042,44,4907,04907.csv,1.6530644874507203,19
4908,[2010. 6. 7. 2. 6. 57.640],22,B0042,46,4909,04909.csv,1.649953986270456,20
4912,[2010. 6. 7. 13. 57. 40.859],22,B0042,50,4913,04913.csv,1.681297805444492,21
4916,[2010. 6. 7. 19. 2. 43.281],22,B0042,54,4917,04917.csv,1.6700520424481298,22
4918,[2010. 6. 7. 22. 55. 54.203],22,B0042,56,4919,04919.csv,1.667181860354792,23
4920,[2010. 6. 8. 2. 49. 1.156],22,B0042,58,4921,04921.csv,1.6568865613275168,24
4922,[2010. 6. 8. 6. 41. 51.625],22,B0042,60,4923,04923.csv,1.6449819446579936,25
4924,[2010. 6. 8. 10. 34. 18.500],22,B0042,62,4925,04925.csv,1.639214585000014,26
4928,[2010. 6. 8. 15. 38. 9.593],22,B0042,66,4929,04929.csv,1.6410599890208055,27
4930,[2010. 6. 8. 19. 30. 45.250],22,B0042,68,4931,04931.csv,1.643269651219848,28
4932,[2010. 6. 8. 23. 23. 11.562],22,B0042,70,4933,04933.csv,1.6298673102402297,29
4934,[2010. 6. 9. 3. 15. 28.281],22,B0042,72,4935,04935.csv,1.6238536344658807,30
4936,[2010. 6. 9. 7. 7. 20.406],22,B0042,74,4937,04937.csv,1.6186308887044174,31
4940,[2010. 6. 9. 12. 10. 47.421],22,B0042,78,4941,04941.csv,1.6193418112441196,32
4942,[2010. 6. 9. 16. 2. 47.125],22,B0042,80,4943,04943.csv,1.614593271326993,33
4944,[2010. 6. 9. 19. 54. 38.390],22,B0042,82,4945,04945.csv,1.6072040891927848,34
4946,[2010. 6. 9. 23. 46. 17.078],22,B0042,84,4947,04947.csv,1.6012663590062357,35
4948,[2010. 6. 10. 3. 37. 32.500],22,B0042,86,4949,04949.csv,1.594040741063104,36
4952,[2010. 6. 10. 8. 40. 12.437],22,B0042,90,4953,04953.csv,1.5946888289374477,37
4954,[2010. 6. 10. 12. 31. 31.375],22,B0042,92,4955,04955.csv,1.5882100957302596,38
4956,[2010. 6. 10. 16. 22. 38.906],22,B0042,94,4957,04957.csv,1.587985558077698,39
4958,[2010. 6. 10. 20. 13. 46.031],22,B0042,96,4959,04959.csv,1.5799165406650344,40
4960,[2010. 6. 11. 0. 4. 38.656],22,B0042,98,4961,04961.csv,1.5655946193652834,41
4964,[2010. 6. 11. 12. 17. 20.515],4,B0042,102,4965,04965.csv,0.0707012773734017,42
4968,[2010. 6. 11. 16. 49. 19.671],4,B0042,106,4969,04969.csv,0.0841687853013907,43
4970,[2010. 6. 11. 20. 8. 56.890],4,B0042,108,4971,04971.csv,0.0844378562146582,44
4972,[2010. 6. 11. 23. 28. 14.921],4,B0042,110,4973,04973.csv,0.0847891906059033,45
4974,[2010. 6. 16. 10. 39. 50.390],4,B0042,112,4975,04975.csv,0.0933425818344258,46
4977,[2010. 6. 16. 14. 46. 51.593],4,B0042,115,4978,04978.csv,0.1060318013139778,47
4979,[2010. 6. 16. 18. 7. 22.875],4,B0042,117,4980,04980.csv,0.106505866207118,48
4981,[2010. 6. 16. 21. 27. 32.859],4,B0042,119,4982,04982.csv,0.0943911158551295,49
4983,[2010. 6. 17. 0. 47. 36.281],4,B0042,121,4984,04984.csv,0.0945059592738711,50
4985,[2010. 6. 17. 3. 38. 47.796],4,B0042,123,4986,04986.csv,0.0821145610821562,51
4989,[2010. 6. 17. 8. 10. 30.890],4,B0042,127,4990,04990.csv,0.0951847063194674,52
4991,[2010. 6. 17. 11. 30. 34.546],4,B0042,129,4992,04992.csv,0.0953912999865905,53
4993,[2010. 6. 17. 14. 50. 30.921],4,B0042,131,4994,04994.csv,0.0828966456585456,54
4995,[2010. 6. 17. 18. 10. 6.218],4,B0042,133,4996,04996.csv,0.083431990364526,55
4997,[2010. 6. 17. 21. 29. 54.875],4,B0042,135,4998,04998.csv,0.0962477215649569,56
5001,[2010. 6. 18. 2. 1. 11.046],4,B0042,139,5002,05002.csv,0.0871279249656989,57
5003,[2010. 6. 18. 5. 20. 59.203],4,B0042,141,5004,05004.csv,0.0968191218275757,58
5005,[2010. 6. 18. 8. 40. 33.875],4,B0042,143,5006,05006.csv,0.084400548913451,59
5007,[2010. 6. 18. 12. 0. 2.609],4,B0042,145,5008,05008.csv,0.0977012171667452,60
5009,[2010. 6. 18. 15. 19. 35.359],4,B0042,147,5010,05010.csv,0.0851742647657266,61
5013,[2010. 6. 18. 19. 50. 33.234],4,B0042,151,5014,05014.csv,0.0847199354487912,62
5015,[2010. 6. 18. 23. 9. 59.000],4,B0042,153,5016,05016.csv,0.0854883696989364,63
5017,[2010. 6. 19. 2. 29. 16.281],4,B0042,155,5018,05018.csv,0.085777499334335,64
5019,[2010. 6. 19. 5. 42. 11.468],4,B0042,157,5020,05020.csv,0.0859555325524583,65
5021,[2010. 6. 19. 8. 49. 37.406],4,B0042,159,5022,05022.csv,0.0861479697965832,66
5025,[2010. 6. 21. 15. 19. 37.906],4,B0042,163,5026,05026.csv,0.0865245080899333,67
5029,[2010. 6. 21. 19. 51. 35.109],4,B0042,167,5030,05030.csv,0.0867603642868573,68
5031,[2010. 6. 21. 23. 11. 45.359],4,B0042,169,5032,05032.csv,0.0866202538937107,69
5033,[2010. 6. 22. 2. 31. 35.687],4,B0042,171,5034,05034.csv,0.0869802394927499,70
5035,[2010. 6. 22. 5. 44. 45.062],4,B0042,173,5036,05036.csv,0.0738778711347396,71
5037,[2010. 6. 22. 9. 4. 54.281],4,B0042,175,5038,05038.csv,0.0877586570223188,72
5041,[2010. 6. 22. 13. 36. 7.203],4,B0042,179,5042,05042.csv,0.0879057630027299,73
5043,[2010. 6. 22. 16. 55. 44.609],4,B0042,181,5044,05044.csv,0.0880878488220017,74
5045,[2010. 6. 22. 20. 15. 9.718],4,B0042,183,5046,05046.csv,0.0883425026815871,75
5047,[2010. 6. 22. 23. 34. 40.078],4,B0042,185,5048,05048.csv,0.0746305533274507,76
5049,[2010. 6. 23. 2. 54. 2.359],4,B0042,187,5050,05050.csv,0.0748569866512269,77
5053,[2010. 6. 23. 7. 24. 51.046],4,B0042,191,5054,05054.csv,0.0752757364314176,78
5055,[2010. 6. 23. 10. 44. 16.390],4,B0042,193,5056,05056.csv,0.0753235186048872,79
5057,[2010. 6. 23. 14. 3. 18.140],4,B0042,195,5058,05058.csv,0.0755376530236719,80
5059,[2010. 6. 23. 17. 19. 43.093],4,B0042,197,5060,05060.csv,0.0758428560612825,81
5061,[2010. 6. 23. 20. 32. 31.953],4,B0042,199,5062,05062.csv,0.0759921803489148,82
5065,[2010. 6. 23. 23. 10. 5.078],4,B0042,203,5066,05066.csv,0.0762165260959199,83
5067,[2010. 6. 24. 0. 22. 53.234],4,B0042,205,5068,05068.csv,0.0621692314155252,84
5069,[2010. 6. 24. 1. 18. 4.437],4,B0042,207,5070,05070.csv,0.0759822277461493,85
5071,[2010. 6. 24. 2. 17. 42.484],4,B0042,209,5072,05072.csv,0.0622701354894356,86
5073,[2010. 6. 24. 3. 12. 12.500],4,B0042,211,5074,05074.csv,0.0625944660879844,87
5077,[2010. 6. 25. 18. 45. 5.406],4,B0042,215,5078,05078.csv,1.4377344766079456,88
5081,[2010. 6. 26. 0. 33. 10.328],4,B0042,219,5082,05082.csv,1.5246019289244055,89
5083,[2010. 6. 26. 5. 11. 6.265],4,B0042,221,5084,05084.csv,1.5215273965539478,90
5085,[2010. 6. 26. 9. 48. 28.984],4,B0042,223,5086,05086.csv,1.5155323631175952,91
5087,[2010. 6. 26. 14. 25. 15.640],4,B0042,225,5088,05088.csv,1.5044249661534554,92
5089,[2010. 6. 26. 19. 1. 10.906],4,B0042,227,5090,05090.csv,1.5001507149498807,93
5093,[2010. 6. 27. 0. 48. 32.265],4,B0042,231,5094,05094.csv,1.489011227320312,94
5095,[2010. 6. 27. 5. 23. 33.859],4,B0042,233,5096,05096.csv,1.4810149357562843,95
5097,[2010. 6. 27. 9. 58. 20.953],4,B0042,235,5098,05098.csv,1.476262027748574,96
5099,[2010. 6. 27. 14. 32. 41.171],4,B0042,237,5100,05100.csv,1.466255102543896,97
5101,[2010. 6. 27. 19. 6. 37.984],4,B0042,239,5102,05102.csv,1.459328259381702,98
5105,[2010. 6. 28. 0. 51. 57.734],4,B0042,243,5106,05106.csv,1.445704157754381,99
5107,[2010. 6. 28. 5. 24. 57.140],4,B0042,245,5108,05108.csv,1.4400686089389023,100
5109,[2010. 6. 28. 9. 57. 41.468],4,B0042,247,5110,05110.csv,1.4290313659547842,101
5111,[2010. 6. 28. 14. 29. 46.171],4,B0042,249,5112,05112.csv,1.414172188151386,102
5113,[2010. 6. 28. 19. 1. 9.578],4,B0042,251,5114,05114.csv,1.415603079129078,103
5117,[2010. 6. 29. 0. 44. 0.078],4,B0042,255,5118,05118.csv,1.3994410223300702,104
5119,[2010. 6. 29. 5. 14. 48.968],4,B0042,257,5120,05120.csv,1.395963528579491,105
5121,[2010. 6. 29. 9. 44. 58.609],4,B0042,259,5122,05122.csv,1.3929784652630588,106
5123,[2010. 6. 29. 14. 14. 43.546],4,B0042,261,5124,05124.csv,1.3740772023800918,107
5125,[2010. 6. 29. 18. 44. 1.531],4,B0042,263,5126,05126.csv,1.3752493030002435,108
5129,[2010. 6. 30. 0. 24. 32.875],4,B0042,267,5130,05130.csv,1.3671966130854505,109
5131,[2010. 6. 30. 4. 53. 18.500],4,B0042,269,5132,05132.csv,1.356887600783644,110
5133,[2010. 6. 30. 9. 21. 28.343],4,B0042,271,5134,05134.csv,1.3449320225969348,111
5135,[2010. 6. 30. 13. 49. 7.171],4,B0042,273,5136,05136.csv,1.3374691704584258,112
5139,[2010. 6. 3. 20. 31. 2.968],22,B0043,2,5140,05140.csv,1.713782642126885,1
5141,[2010. 6. 4. 0. 29. 30.921],22,B0043,4,5142,05142.csv,1.6955681658647108,2
5143,[2010. 6. 4. 4. 26. 46.875],22,B0043,6,5144,05144.csv,1.6814906372051954,3
5145,[2010. 6. 4. 8. 23. 18.500],22,B0043,8,5146,05146.csv,1.6786372409532953,4
5147,[2010. 6. 4. 12. 19. 17.125],22,B0043,10,5148,05148.csv,1.6694168550864992,5
5151,[2010. 6. 4. 17. 26. 7.750],22,B0043,14,5152,05152.csv,0.0,6
5153,[2010. 6. 4. 21. 8. 0.437],22,B0043,16,5154,05154.csv,1.6611938521224778,7
5155,[2010. 6. 5. 1. 2. 33.453],22,B0043,18,5156,05156.csv,1.6506423382064332,8
5157,[2010. 6. 5. 4. 56. 47.468],22,B0043,20,5158,05158.csv,1.6424273190907783,9
5159,[2010. 6. 5. 8. 50. 47.750],22,B0043,22,5160,05160.csv,1.6353664801041328,10
5163,[2010. 6. 5. 13. 56. 3.921],22,B0043,26,5164,05164.csv,1.633232875930849,11
5165,[2010. 6. 5. 17. 49. 52.625],22,B0043,28,5166,05166.csv,1.6258840554387932,12
5167,[2010. 6. 5. 21. 43. 27.734],22,B0043,30,5168,05168.csv,1.617976174654771,13
5169,[2010. 6. 6. 1. 36. 58.156],22,B0043,32,5170,05170.csv,1.6136652707273988,14
5171,[2010. 6. 6. 5. 30. 11.906],22,B0043,34,5172,05172.csv,1.605821026619692,15
5175,[2010. 6. 6. 10. 34. 53.031],22,B0043,38,5176,05176.csv,1.6033527961961531,16
5177,[2010. 6. 6. 14. 28. 10.546],22,B0043,40,5178,05178.csv,1.5951342406182645,17
5179,[2010. 6. 6. 18. 21. 14.171],22,B0043,42,5180,05180.csv,1.5878135544728509,18
5181,[2010. 6. 6. 22. 14. 8.156],22,B0043,44,5182,05182.csv,1.5800601969084245,19
5183,[2010. 6. 7. 2. 6. 57.640],22,B0043,46,5184,05184.csv,1.575565087879128,20
5187,[2010. 6. 7. 13. 57. 40.859],22,B0043,50,5188,05188.csv,1.5950169012164208,21
5191,[2010. 6. 7. 19. 2. 43.281],22,B0043,54,5192,05192.csv,1.5898075522577595,22
5193,[2010. 6. 7. 22. 55. 54.203],22,B0043,56,5194,05194.csv,1.5807953202097411,23
5195,[2010. 6. 8. 2. 49. 1.156],22,B0043,58,5196,05196.csv,1.5704333289187615,24
5197,[2010. 6. 8. 6. 41. 51.625],22,B0043,60,5198,05198.csv,1.5643368431897875,25
5199,[2010. 6. 8. 10. 34. 18.500],22,B0043,62,5200,05200.csv,1.558307017802491,26
5203,[2010. 6. 8. 15. 38. 9.593],22,B0043,66,5204,05204.csv,1.5537149289772467,27
5205,[2010. 6. 8. 19. 30. 45.250],22,B0043,68,5206,05206.csv,1.549528250585513,28
5207,[2010. 6. 8. 23. 23. 11.562],22,B0043,70,5208,05208.csv,1.5424430535161062,29
5209,[2010. 6. 9. 3. 15. 28.281],22,B0043,72,5210,05210.csv,1.54256227031715,30
5211,[2010. 6. 9. 7. 7. 20.406],22,B0043,74,5212,05212.csv,1.5309356452520158,31
5215,[2010. 6. 9. 12. 10. 47.421],22,B0043,78,5216,05216.csv,1.5247733176952427,32
5217,[2010. 6. 9. 16. 2. 47.125],22,B0043,80,5218,05218.csv,1.5196742408779502,33
5219,[2010. 6. 9. 19. 54. 38.390],22,B0043,82,5220,05220.csv,1.5123696925788683,34
5221,[2010. 6. 9. 23. 46. 17.078],22,B0043,84,5222,05222.csv,1.499914486202397,35
5223,[2010. 6. 10. 3. 37. 32.500],22,B0043,86,5224,05224.csv,1.492410627118825,36
5227,[2010. 6. 10. 8. 40. 12.437],22,B0043,90,5228,05228.csv,1.492624987952706,37
5229,[2010. 6. 10. 12. 31. 31.375],22,B0043,92,5230,05230.csv,1.4924024018806028,38
5231,[2010. 6. 10. 16. 22. 38.906],22,B0043,94,5232,05232.csv,1.4853020201751674,39
5233,[2010. 6. 10. 20. 13. 46.031],22,B0043,96,5234,05234.csv,1.477208127101587,40
5235,[2010. 6. 11. 0. 4. 38.656],22,B0043,98,5236,05236.csv,1.4694738525181406,41
5239,[2010. 6. 11. 12. 17. 20.515],4,B0043,102,5240,05240.csv,0.0570343910426537,42
5243,[2010. 6. 11. 16. 49. 19.671],4,B0043,106,5244,05244.csv,0.0571536334895882,43
5245,[2010. 6. 11. 20. 8. 56.890],4,B0043,108,5246,05246.csv,0.0572936600593766,44
5247,[2010. 6. 11. 23. 28. 14.921],4,B0043,110,5248,05248.csv,0.0574420318527805,45
5249,[2010. 6. 16. 10. 39. 50.390],4,B0043,112,5250,05250.csv,0.0671306210772112,46
5252,[2010. 6. 16. 14. 46. 51.593],4,B0043,115,5253,05253.csv,0.0671478192023473,47
5254,[2010. 6. 16. 18. 7. 22.875],4,B0043,117,5255,05255.csv,0.0673200121169029,48
5256,[2010. 6. 16. 21. 27. 32.859],4,B0043,119,5257,05257.csv,0.0678403805161331,49
5258,[2010. 6. 17. 0. 47. 36.281],4,B0043,121,5259,05259.csv,0.0679960492721063,50
5260,[2010. 6. 17. 3. 38. 47.796],4,B0043,123,5261,05261.csv,0.0682801114788655,51
5264,[2010. 6. 17. 8. 10. 30.890],4,B0043,127,5265,05265.csv,0.0684463294312597,52
5266,[2010. 6. 17. 11. 30. 34.546],4,B0043,129,5267,05267.csv,0.0685136191478808,53
5268,[2010. 6. 17. 14. 50. 30.921],4,B0043,131,5269,05269.csv,0.0688740243561668,54
5270,[2010. 6. 17. 18. 10. 6.218],4,B0043,133,5271,05271.csv,0.0565443893216957,55
5272,[2010. 6. 17. 21. 29. 54.875],4,B0043,135,5273,05273.csv,0.0691835316418984,56
5276,[2010. 6. 18. 2. 1. 11.046],4,B0043,139,5277,05277.csv,0.0591220864554366,57
5278,[2010. 6. 18. 5. 20. 59.203],4,B0043,141,5279,05279.csv,0.0695612008414022,58
5280,[2010. 6. 18. 8. 40. 33.875],4,B0043,143,5281,05281.csv,0.0701789780437661,59
5282,[2010. 6. 18. 12. 0. 2.609],4,B0043,145,5283,05283.csv,0.0702814818386252,60
5284,[2010. 6. 18. 15. 19. 35.359],4,B0043,147,5285,05285.csv,0.0578736420287837,61
5288,[2010. 6. 18. 19. 50. 33.234],4,B0043,151,5289,05289.csv,0.0705661855429337,62
5290,[2010. 6. 18. 23. 9. 59.000],4,B0043,153,5291,05291.csv,0.057989410208958,63
5292,[2010. 6. 19. 2. 29. 16.281],4,B0043,155,5293,05293.csv,0.0712926644680078,64
5294,[2010. 6. 19. 5. 42. 11.468],4,B0043,157,5295,05295.csv,0.0714654655766428,65
5296,[2010. 6. 19. 8. 49. 37.406],4,B0043,159,5297,05297.csv,0.0716254973792324,66
5300,[2010. 6. 21. 15. 19. 37.906],4,B0043,163,5301,05301.csv,0.0719259635627201,67
5304,[2010. 6. 21. 19. 51. 35.109],4,B0043,167,5305,05305.csv,0.0588400951113647,68
5306,[2010. 6. 21. 23. 11. 45.359],4,B0043,169,5307,05307.csv,0.0721385348010396,69
5308,[2010. 6. 22. 2. 31. 35.687],4,B0043,171,5309,05309.csv,0.0723183571187791,70
5310,[2010. 6. 22. 5. 44. 45.062],4,B0043,173,5311,05311.csv,0.0593817062666809,71
5312,[2010. 6. 22. 9. 4. 54.281],4,B0043,175,5313,05313.csv,0.0729448848562527,72
5316,[2010. 6. 22. 13. 36. 7.203],4,B0043,179,5317,05317.csv,0.0730691773407958,73
5318,[2010. 6. 22. 16. 55. 44.609],4,B0043,181,5319,05319.csv,0.0731705412812827,74
5320,[2010. 6. 22. 20. 15. 9.718],4,B0043,183,5321,05321.csv,0.0734743029330489,75
5322,[2010. 6. 22. 23. 34. 40.078],4,B0043,185,5323,05323.csv,0.0601069759183187,76
5324,[2010. 6. 23. 2. 54. 2.359],4,B0043,187,5325,05325.csv,0.0738316250995573,77
5328,[2010. 6. 23. 7. 24. 51.046],4,B0043,191,5329,05329.csv,0.0604952153074282,78
5330,[2010. 6. 23. 10. 44. 16.390],4,B0043,193,5331,05331.csv,0.0606040102376181,79
5332,[2010. 6. 23. 14. 3. 18.140],4,B0043,195,5333,05333.csv,0.0607343843223521,80
5334,[2010. 6. 23. 17. 19. 43.093],4,B0043,197,5335,05335.csv,0.0609965304823779,81
5336,[2010. 6. 23. 20. 32. 31.953],4,B0043,199,5337,05337.csv,0.0611304592598731,82
5340,[2010. 6. 23. 23. 10. 5.078],4,B0043,203,5341,05341.csv,0.0612912441098759,83
5342,[2010. 6. 24. 0. 22. 53.234],4,B0043,205,5343,05343.csv,0.0613032906580409,84
5344,[2010. 6. 24. 1. 18. 4.437],4,B0043,207,5345,05345.csv,0.0611516615740909,85
5346,[2010. 6. 24. 2. 17. 42.484],4,B0043,209,5347,05347.csv,0.0614053871920573,86
5348,[2010. 6. 24. 3. 12. 12.500],4,B0043,211,5349,05349.csv,0.0617578076594285,87
5352,[2010. 6. 25. 18. 45. 5.406],4,B0043,215,5353,05353.csv,1.5250840516518187,88
5356,[2010. 6. 26. 0. 33. 10.328],4,B0043,219,5357,05357.csv,1.552568811301301,89
5358,[2010. 6. 26. 5. 11. 6.265],4,B0043,221,5359,05359.csv,1.5427752626774387,90
5360,[2010. 6. 26. 9. 48. 28.984],4,B0043,223,5361,05361.csv,1.533193283126468,91
5362,[2010. 6. 26. 14. 25. 15.640],4,B0043,225,5363,05363.csv,1.515272194917202,92
5364,[2010. 6. 26. 19. 1. 10.906],4,B0043,227,5365,05365.csv,1.5074989761997712,93
5368,[2010. 6. 27. 0. 48. 32.265],4,B0043,231,5369,05369.csv,1.4896288908647644,94
5370,[2010. 6. 27. 5. 23. 33.859],4,B0043,233,5371,05371.csv,1.4780778852088083,95
5372,[2010. 6. 27. 9. 58. 20.953],4,B0043,235,5373,05373.csv,1.4700035345334466,96
5374,[2010. 6. 27. 14. 32. 41.171],4,B0043,237,5375,05375.csv,1.4565623180137075,97
5376,[2010. 6. 27. 19. 6. 37.984],4,B0043,239,5377,05377.csv,1.445976962830235,98
5380,[2010. 6. 28. 0. 51. 57.734],4,B0043,243,5381,05381.csv,1.4325855992469252,99
5382,[2010. 6. 28. 5. 24. 57.140],4,B0043,245,5383,05383.csv,1.4197344854662963,100
5384,[2010. 6. 28. 9. 57. 41.468],4,B0043,247,5385,05385.csv,1.401262575071573,101
5386,[2010. 6. 28. 14. 29. 46.171],4,B0043,249,5387,05387.csv,1.3862945308535968,102
5388,[2010. 6. 28. 19. 1. 9.578],4,B0043,251,5389,05389.csv,1.384130256052478,103
5392,[2010. 6. 29. 0. 44. 0.078],4,B0043,255,5393,05393.csv,1.3651743201871416,104
5394,[2010. 6. 29. 5. 14. 48.968],4,B0043,257,5395,05395.csv,1.361508332192898,105
5396,[2010. 6. 29. 9. 44. 58.609],4,B0043,259,5397,05397.csv,1.351001663879717,106
5398,[2010. 6. 29. 14. 14. 43.546],4,B0043,261,5399,05399.csv,1.3282588067265129,107
5400,[2010. 6. 29. 18. 44. 1.531],4,B0043,263,5401,05401.csv,1.3257206687421472,108
5404,[2010. 6. 30. 0. 24. 32.875],4,B0043,267,5405,05405.csv,1.314290971597844,109
5406,[2010. 6. 30. 4. 53. 18.500],4,B0043,269,5407,05407.csv,1.300326009481109,110
5408,[2010. 6. 30. 9. 21. 28.343],4,B0043,271,5409,05409.csv,1.2881071401556836,111
5410,[2010. 6. 30. 13. 49. 7.171],4,B0043,273,5411,05411.csv,1.2767801501201566,112
5414,[2010. 6. 3. 20. 31. 2.968],22,B0044,2,5415,05415.csv,1.686525555152074,1
5416,[2010. 6. 4. 0. 29. 30.921],22,B0044,4,5417,05417.csv,1.6624606531639186,2
5418,[2010. 6. 4. 4. 26. 46.875],22,B0044,6,5419,05419.csv,1.6534010755700512,3
5420,[2010. 6. 4. 8. 23. 18.500],22,B0044,8,5421,05421.csv,1.6452145903490936,4
