Unnamed: 0,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,cycle_number,datetime,delta_time,SOH
4637,"[2010.0, 4.0, 24.0, 16.0, 24.0, 41.656]",44,B0040,60,4638,04638.csv,1.732372495746513,24,2010-04-24 16:24:41.656,64976340.063,0.8661862478732565
4641,"[2010.0, 4.0, 24.0, 22.0, 5.0, 41.156]",44,B0040,64,4642,04642.csv,1.7338175297202416,25,2010-04-24 22:05:41.156,64996799.563,0.8669087648601209
4643,"[2010.0, 4.0, 25.0, 2.0, 33.0, 59.171]",44,B0040,66,4644,04644.csv,1.7329630786357868,26,2010-04-25 02:33:59.171,65012897.578,0.8664815393178934
4645,"[2010.0, 4.0, 25.0, 7.0, 2.0, 26.234]",44,B0040,68,4646,04646.csv,1.731883908457334,27,2010-04-25 07:02:26.234,65029004.641,0.865941954228667
4647,"[2010.0, 4.0, 25.0, 11.0, 31.0, 4.593]",44,B0040,70,4648,04648.csv,1.7306960059812662,28,2010-04-25 11:31:04.593,65045123.0,0.8653480029906331
4649,"[2010.0, 4.0, 25.0, 16.0, 0.0, 19.781]",44,B0040,72,4650,04650.csv,1.7296011601947467,29,2010-04-25 16:00:19.781,65061278.188,0.8648005800973734
4653,"[2010.0, 4.0, 25.0, 21.0, 41.0, 58.937]",44,B0040,76,4654,04654.csv,1.7296187381064656,30,2010-04-25 21:41:58.937,65081777.344,0.8648093690532328
4655,"[2010.0, 4.0, 26.0, 2.0, 19.0, 22.218]",44,B0040,78,4656,04656.csv,1.7307198617163877,31,2010-04-26 02:19:22.218,65098420.625,0.8653599308581938
4657,"[2010.0, 4.0, 26.0, 6.0, 50.0, 42.203]",44,B0040,80,4658,04658.csv,1.729274556175907,32,2010-04-26 06:50:42.203,65114700.61,0.8646372780879535
4659,"[2010.0, 4.0, 26.0, 11.0, 20.0, 44.75]",44,B0040,82,4660,04660.csv,1.7297962212599596,33,2010-04-26 11:20:44.750,65130903.157,0.8648981106299797
4661,"[2010.0, 4.0, 26.0, 15.0, 51.0, 7.953]",44,B0040,84,4662,04662.csv,1.7268942069037494,34,2010-04-26 15:51:07.953,65147126.36,0.8634471034518747
4665,"[2010.0, 4.0, 26.0, 21.0, 35.0, 15.343]",44,B0040,88,4666,04666.csv,1.7272191689306016,35,2010-04-26 21:35:15.343,65167773.75,0.8636095844653008
4667,"[2010.0, 4.0, 27.0, 2.0, 5.0, 41.234]",44,B0040,90,4668,04668.csv,1.7285674981160106,36,2010-04-27 02:05:41.234,65183999.641,0.8642837490580052
4669,"[2010.0, 4.0, 27.0, 6.0, 36.0, 5.468]",44,B0040,92,4670,04670.csv,1.726636381605547,37,2010-04-27 06:36:05.468,65200223.875,0.8633181908027736
4671,"[2010.0, 4.0, 27.0, 11.0, 7.0, 40.968]",44,B0040,94,4672,04672.csv,1.7262424141835069,38,2010-04-27 11:07:40.968,65216519.375,0.8631212070917534
4673,"[2010.0, 4.0, 27.0, 15.0, 43.0, 29.625]",44,B0040,96,4674,04674.csv,1.72527259276029,39,2010-04-27 15:43:29.625,65233068.032,0.862636296380145
4677,"[2010.0, 4.0, 28.0, 13.0, 22.0, 57.656]",44,B0040,100,4678,04678.csv,1.666802687745505,40,2010-04-28 13:22:57.656,65311036.063,0.8334013438727526
4681,"[2010.0, 4.0, 28.0, 18.0, 5.0, 58.859]",44,B0040,104,4682,04682.csv,1.666754853762041,41,2010-04-28 18:05:58.859,65328017.266,0.8333774268810203
4683,"[2010.0, 4.0, 28.0, 21.0, 37.0, 16.375]",44,B0040,106,4684,04684.csv,1.6583274448761054,42,2010-04-28 21:37:16.375,65340694.782,0.8291637224380527
4685,"[2010.0, 4.0, 29.0, 1.0, 8.0, 33.5]",44,B0040,108,4686,04686.csv,1.65032263550715,43,2010-04-29 01:08:33.500,65353371.907,0.825161317753575
4687,"[2010.0, 4.0, 29.0, 4.0, 39.0, 21.156]",44,B0040,110,4688,04688.csv,1.6493406341242296,44,2010-04-29 04:39:21.156,65366019.563,0.8246703170621149
4689,"[2010.0, 4.0, 29.0, 8.0, 11.0, 8.671]",44,B0040,112,4690,04690.csv,1.641919055037739,45,2010-04-29 08:11:08.671,65378727.078,0.8209595275188694
4693,"[2010.0, 5.0, 4.0, 13.0, 22.0, 1.921]",44,B0040,116,4694,04694.csv,0.425812451177779,46,2010-05-04 13:22:01.921,65829380.328,0.2129062255888895
4697,"[2010.0, 5.0, 4.0, 17.0, 26.0, 38.953]",44,B0040,120,4698,04698.csv,0.5569902643736575,47,2010-05-04 17:26:38.953,65844057.36,0.2784951321868288
4699,"[2010.0, 6.0, 16.0, 10.0, 39.0, 50.39]",4,B0041,0,4700,04700.csv,0.055620243768194,1,2010-06-16 10:39:50.390,69534848.797,0.027810121884096997
4702,"[2010.0, 6.0, 16.0, 14.0, 46.0, 51.593]",4,B0041,3,4703,04703.csv,0.0556974726122768,2,2010-06-16 14:46:51.593,69549670.0,0.0278487363061384
4704,"[2010.0, 6.0, 16.0, 18.0, 7.0, 22.875]",4,B0041,5,4705,04705.csv,0.0558390162918539,3,2010-06-16 18:07:22.875,69561701.282,0.02791950814592695
4706,"[2010.0, 6.0, 16.0, 21.0, 27.0, 32.859]",4,B0041,7,4707,04707.csv,0.056148059974053,4,2010-06-16 21:27:32.859,69573711.266,0.028074029987026503
4708,"[2010.0, 6.0, 17.0, 0.0, 47.0, 36.281]",4,B0041,9,4709,04709.csv,0.056470531599139,5,2010-06-17 00:47:36.281,69585714.688,0.028235265799569496
4710,"[2010.0, 6.0, 17.0, 3.0, 38.0, 47.796]",4,B0041,11,4711,04711.csv,0.0440922918408019,6,2010-06-17 03:38:47.796,69595986.203,0.02204614592040095
4714,"[2010.0, 6.0, 17.0, 8.0, 10.0, 30.89]",4,B0041,15,4715,04715.csv,0.0567719130814178,7,2010-06-17 08:10:30.890,69612289.297,0.0283859565407089
4716,"[2010.0, 6.0, 17.0, 11.0, 30.0, 34.546]",4,B0041,17,4717,04717.csv,0.0569383765007572,8,2010-06-17 11:30:34.546,69624292.953,0.0284691882503786
4718,"[2010.0, 6.0, 17.0, 14.0, 50.0, 30.921]",4,B0041,19,4719,04719.csv,0.0444014841131225,9,2010-06-17 14:50:30.921,69636289.328,0.022200742056561255
4720,"[2010.0, 6.0, 17.0, 18.0, 10.0, 6.218]",4,B0041,21,4721,04721.csv,0.0446343581849161,10,2010-06-17 18:10:06.218,69648264.625,0.02231717909245805
4722,"[2010.0, 6.0, 17.0, 21.0, 29.0, 54.875]",4,B0041,23,4723,04723.csv,0.0447987224365748,11,2010-06-17 21:29:54.875,69660253.282,0.0223993612182874
4726,"[2010.0, 6.0, 18.0, 2.0, 1.0, 11.046]",4,B0041,27,4727,04727.csv,0.0467089878078547,12,2010-06-18 02:01:11.046,69676529.453,0.02335449390392735
4728,"[2010.0, 6.0, 18.0, 5.0, 20.0, 59.203]",4,B0041,29,4729,04729.csv,0.0449537153308952,13,2010-06-18 05:20:59.203,69688517.61,0.0224768576654476
4730,"[2010.0, 6.0, 18.0, 8.0, 40.0, 33.875]",4,B0041,31,4731,04731.csv,0.0452193290195426,14,2010-06-18 08:40:33.875,69700492.282,0.0226096645097713
4732,"[2010.0, 6.0, 18.0, 12.0, 0.0, 2.609]",4,B0041,33,4733,04733.csv,0.0454022241469497,15,2010-06-18 12:00:02.609,69712461.016,0.02270111207347485
4734,"[2010.0, 6.0, 18.0, 15.0, 19.0, 35.359]",4,B0041,35,4735,04735.csv,0.0456790122497417,16,2010-06-18 15:19:35.359,69724433.766,0.02283950612487085
4738,"[2010.0, 6.0, 18.0, 19.0, 50.0, 33.234]",4,B0041,39,4739,04739.csv,0.0455208025703398,17,2010-06-18 19:50:33.234,69740691.641,0.0227604012851699
4740,"[2010.0, 6.0, 18.0, 23.0, 9.0, 59.0]",4,B0041,41,4741,04741.csv,0.0457285414602425,18,2010-06-18 23:09:59.000,69752657.407,0.02286427073012125
4742,"[2010.0, 6.0, 19.0, 2.0, 29.0, 16.281]",4,B0041,43,4743,04743.csv,0.045860512192502,19,2010-06-19 02:29:16.281,69764614.688,0.022930256096251
4744,"[2010.0, 6.0, 19.0, 5.0, 42.0, 11.468]",4,B0041,45,4745,04745.csv,0.045983556030275,20,2010-06-19 05:42:11.468,69776189.875,0.0229917780151375
4746,"[2010.0, 6.0, 19.0, 8.0, 49.0, 37.406]",4,B0041,47,4747,04747.csv,0.046128762966734,21,2010-06-19 08:49:37.406,69787435.813,0.023064381483366998
4750,"[2010.0, 6.0, 21.0, 15.0, 19.0, 37.906]",4,B0041,51,4751,04751.csv,0.0463714545530443,22,2010-06-21 15:19:37.906,69983636.313,0.02318572727652215
4754,"[2010.0, 6.0, 21.0, 19.0, 51.0, 35.109]",4,B0041,55,4755,04755.csv,0.0464238542531432,23,2010-06-21 19:51:35.109,69999953.516,0.023211927126571597
4756,"[2010.0, 6.0, 21.0, 23.0, 11.0, 45.359]",4,B0041,57,4757,04757.csv,0.0465794695305646,24,2010-06-21 23:11:45.359,70011963.766,0.0232897347652823
4758,"[2010.0, 6.0, 22.0, 2.0, 31.0, 35.687]",4,B0041,59,4759,04759.csv,0.0467260089483965,25,2010-06-22 02:31:35.687,70023954.094,0.023363004474198246
4760,"[2010.0, 6.0, 22.0, 5.0, 44.0, 45.062]",4,B0041,61,4761,04761.csv,0.0468634724324437,26,2010-06-22 05:44:45.062,70035543.469,0.02343173621622185
4762,"[2010.0, 6.0, 22.0, 9.0, 4.0, 54.281]",4,B0041,63,4763,04763.csv,0.0471230704848885,27,2010-06-22 09:04:54.281,70047552.688,0.02356153524244425
4766,"[2010.0, 6.0, 22.0, 13.0, 36.0, 7.203]",4,B0041,67,4767,04767.csv,0.047089685801538,28,2010-06-22 13:36:07.203,70063825.61,0.023544842900769
4768,"[2010.0, 6.0, 22.0, 16.0, 55.0, 44.609]",4,B0041,69,4769,04769.csv,0.0471681699068244,29,2010-06-22 16:55:44.609,70075803.016,0.0235840849534122
4770,"[2010.0, 6.0, 22.0, 20.0, 15.0, 9.718]",4,B0041,71,4771,04771.csv,0.0474166233958466,30,2010-06-22 20:15:09.718,70087768.125,0.0237083116979233
4772,"[2010.0, 6.0, 22.0, 23.0, 34.0, 40.078]",4,B0041,73,4773,04773.csv,0.0474736581861432,31,2010-06-22 23:34:40.078,70099738.485,0.0237368290930716
4774,"[2010.0, 6.0, 23.0, 2.0, 54.0, 2.359]",4,B0041,75,4775,04775.csv,0.047671071688296,32,2010-06-23 02:54:02.359,70111700.766,0.023835535844148003
4778,"[2010.0, 6.0, 23.0, 7.0, 24.0, 51.046]",4,B0041,79,4779,04779.csv,0.0477561486679362,33,2010-06-23 07:24:51.046,70127949.453,0.0238780743339681
4780,"[2010.0, 6.0, 23.0, 10.0, 44.0, 16.39]",4,B0041,81,4781,04781.csv,0.0478336905290522,34,2010-06-23 10:44:16.390,70139914.797,0.0239168452645261
4782,"[2010.0, 6.0, 23.0, 14.0, 3.0, 18.14]",4,B0041,83,4783,04783.csv,0.0479228171589379,35,2010-06-23 14:03:18.140,70151856.547,0.02396140857946895
4784,"[2010.0, 6.0, 23.0, 17.0, 19.0, 43.093]",4,B0041,85,4785,04785.csv,0.0481080249716144,36,2010-06-23 17:19:43.093,70163641.5,0.0240540124858072
4786,"[2010.0, 6.0, 23.0, 20.0, 32.0, 31.953]",4,B0041,87,4787,04787.csv,0.0480878273582587,37,2010-06-23 20:32:31.953,70175210.36,0.02404391367912935
4790,"[2010.0, 6.0, 23.0, 23.0, 10.0, 5.078]",4,B0041,91,4791,04791.csv,0.0484226192632661,38,2010-06-23 23:10:05.078,70184663.485,0.02421130963163305
4792,"[2010.0, 6.0, 24.0, 0.0, 22.0, 53.234]",4,B0041,93,4793,04793.csv,0.0479864952546282,39,2010-06-24 00:22:53.234,70189031.641,0.0239932476273141
4794,"[2010.0, 6.0, 24.0, 1.0, 18.0, 4.437]",4,B0041,95,4795,04795.csv,0.0482217520049512,40,2010-06-24 01:18:04.437,70192342.844,0.0241108760024756
4796,"[2010.0, 6.0, 24.0, 2.0, 17.0, 42.484]",4,B0041,97,4797,04797.csv,0.0478773156676534,41,2010-06-24 02:17:42.484,70195920.891,0.0239386578338267
4798,"[2010.0, 6.0, 24.0, 3.0, 12.0, 12.5]",4,B0041,99,4799,04799.csv,0.0482903205557941,42,2010-06-24 03:12:12.500,70199190.907,0.02414516027789705
4802,"[2010.0, 6.0, 25.0, 18.0, 45.0, 5.406]",4,B0041,103,4803,04803.csv,1.2156494086360898,43,2010-06-25 18:45:05.406,70341563.813,0.6078247043180449
4806,"[2010.0, 6.0, 26.0, 0.0, 33.0, 10.328]",4,B0041,107,4807,04807.csv,1.1476416320946563,44,2010-06-26 00:33:10.328,70362448.735,0.5738208160473282
4808,"[2010.0, 6.0, 26.0, 5.0, 11.0, 6.265]",4,B0041,109,4809,04809.csv,1.1194574527298191,45,2010-06-26 05:11:06.265,70379124.672,0.5597287263649097
4810,"[2010.0, 6.0, 26.0, 9.0, 48.0, 28.984]",4,B0041,111,4811,04811.csv,1.0841325641850128,46,2010-06-26 09:48:28.984,70395767.391,0.5420662820925064
4812,"[2010.0, 6.0, 26.0, 14.0, 25.0, 15.64]",4,B0041,113,4813,04813.csv,1.0607784232892656,47,2010-06-26 14:25:15.640,70412374.047,0.5303892116446328
4814,"[2010.0, 6.0, 26.0, 19.0, 1.0, 10.906]",4,B0041,115,4815,04815.csv,1.0170312865626592,48,2010-06-26 19:01:10.906,70428929.313,0.5085156432813296
4818,"[2010.0, 6.0, 27.0, 0.0, 48.0, 32.265]",4,B0041,119,4819,04819.csv,1.0000374999808574,49,2010-06-27 00:48:32.265,70449770.672,0.5000187499904287
4820,"[2010.0, 6.0, 27.0, 5.0, 23.0, 33.859]",4,B0041,121,4821,04821.csv,0.991506494786248,50,2010-06-27 05:23:33.859,70466272.266,0.495753247393124
4822,"[2010.0, 6.0, 27.0, 9.0, 58.0, 20.953]",4,B0041,123,4823,04823.csv,0.9655644425371016,51,2010-06-27 09:58:20.953,70482759.36,0.48278222126855075
4824,"[2010.0, 6.0, 27.0, 14.0, 32.0, 41.171]",4,B0041,125,4825,04825.csv,0.9383311962439672,52,2010-06-27 14:32:41.171,70499219.578,0.46916559812198355
4826,"[2010.0, 6.0, 27.0, 19.0, 6.0, 37.984]",4,B0041,127,4827,04827.csv,0.9298903389240268,53,2010-06-27 19:06:37.984,70515656.391,0.4649451694620134
4830,"[2010.0, 6.0, 28.0, 0.0, 51.0, 57.734]",4,B0041,131,4831,04831.csv,0.9072117399448598,54,2010-06-28 00:51:57.734,70536376.141,0.4536058699724299
4832,"[2010.0, 6.0, 28.0, 5.0, 24.0, 57.14]",4,B0041,133,4833,04833.csv,0.9176870676937324,55,2010-06-28 05:24:57.140,70552755.547,0.4588435338468662
4834,"[2010.0, 6.0, 28.0, 9.0, 57.0, 41.468]",4,B0041,135,4835,04835.csv,0.9157430721963028,56,2010-06-28 09:57:41.468,70569119.875,0.4578715360981514
4836,"[2010.0, 6.0, 28.0, 14.0, 29.0, 46.171]",4,B0041,137,4837,04837.csv,0.9111662690050432,57,2010-06-28 14:29:46.171,70585444.578,0.4555831345025216
4838,"[2010.0, 6.0, 28.0, 19.0, 1.0, 9.578]",4,B0041,139,4839,04839.csv,0.8968901443572698,58,2010-06-28 19:01:09.578,70601727.985,0.4484450721786349
4842,"[2010.0, 6.0, 29.0, 0.0, 44.0, 0.078]",4,B0041,143,4843,04843.csv,0.8862133472800153,59,2010-06-29 00:44:00.078,70622298.485,0.4431066736400077
4844,"[2010.0, 6.0, 29.0, 5.0, 14.0, 48.968]",4,B0041,145,4845,04845.csv,0.8931124136187014,60,2010-06-29 05:14:48.968,70638547.375,0.4465562068093507
4846,"[2010.0, 6.0, 29.0, 9.0, 44.0, 58.609]",4,B0041,147,4847,04847.csv,0.880898507091054,61,2010-06-29 09:44:58.609,70654757.016,0.44044925354552705
4848,"[2010.0, 6.0, 29.0, 14.0, 14.0, 43.546]",4,B0041,149,4849,04849.csv,0.8798879382023741,62,2010-06-29 14:14:43.546,70670941.953,0.43994396910118705
4850,"[2010.0, 6.0, 29.0, 18.0, 44.0, 1.531]",4,B0041,151,4851,04851.csv,0.8682347537115443,63,2010-06-29 18:44:01.531,70687099.938,0.4341173768557722
4854,"[2010.0, 6.0, 30.0, 0.0, 24.0, 32.875]",4,B0041,155,4855,04855.csv,0.8443569490395516,64,2010-06-30 00:24:32.875,70707531.282,0.42217847451977586
4856,"[2010.0, 6.0, 30.0, 4.0, 53.0, 18.5]",4,B0041,157,4857,04857.csv,0.8657093203148538,65,2010-06-30 04:53:18.500,70723656.907,0.4328546601574269
4858,"[2010.0, 6.0, 30.0, 9.0, 21.0, 28.343]",4,B0041,159,4859,04859.csv,0.848696904019178,66,2010-06-30 09:21:28.343,70739746.75,0.424348452009589
4860,"[2010.0, 6.0, 30.0, 13.0, 49.0, 7.171]",4,B0041,161,4861,04861.csv,0.8364948433646345,67,2010-06-30 13:49:07.171,70755805.578,0.4182474216823173
4864,"[2010.0, 6.0, 3.0, 20.0, 31.0, 2.968]",22,B0042,2,4865,04865.csv,1.7287126633755356,1,2010-06-03 20:31:02.968,68447121.375,0.8643563316877677
4866,"[2010.0, 6.0, 4.0, 0.0, 29.0, 30.921]",22,B0042,4,4867,04867.csv,1.7314706281853145,2,2010-06-04 00:29:30.921,68461429.328,0.8657353140926572
4868,"[2010.0, 6.0, 4.0, 4.0, 26.0, 46.875]",22,B0042,6,4869,04869.csv,1.7282350363146088,3,2010-06-04 04:26:46.875,68475665.282,0.8641175181573044
4870,"[2010.0, 6.0, 4.0, 8.0, 23.0, 18.5]",22,B0042,8,4871,04871.csv,1.720344742291621,4,2010-06-04 08:23:18.500,68489856.907,0.8601723711458105
4872,"[2010.0, 6.0, 4.0, 12.0, 19.0, 17.125]",22,B0042,10,4873,04873.csv,1.7221734367707635,5,2010-06-04 12:19:17.125,68504015.532,0.8610867183853818
4876,"[2010.0, 6.0, 4.0, 17.0, 26.0, 7.75]",22,B0042,14,4877,04877.csv,0.0,6,2010-06-04 17:26:07.750,68522426.157,0.0
4878,"[2010.0, 6.0, 4.0, 21.0, 8.0, 0.437]",22,B0042,16,4879,04879.csv,1.708669577331945,7,2010-06-04 21:08:00.437,68535738.844,0.8543347886659725
4880,"[2010.0, 6.0, 5.0, 1.0, 2.0, 33.453]",22,B0042,18,4881,04881.csv,1.7036476485918646,8,2010-06-05 01:02:33.453,68549811.86,0.8518238242959323
4882,"[2010.0, 6.0, 5.0, 4.0, 56.0, 47.468]",22,B0042,20,4883,04883.csv,1.6958375743577971,9,2010-06-05 04:56:47.468,68563865.875,0.8479187871788986
4884,"[2010.0, 6.0, 5.0, 8.0, 50.0, 47.75]",22,B0042,22,4885,04885.csv,1.6949064846676911,10,2010-06-05 08:50:47.750,68577906.157,0.8474532423338456
4888,"[2010.0, 6.0, 5.0, 13.0, 56.0, 3.921]",22,B0042,26,4889,04889.csv,1.6874768094352457,11,2010-06-05 13:56:03.921,68596222.328,0.8437384047176227
4890,"[2010.0, 6.0, 5.0, 17.0, 49.0, 52.625]",22,B0042,28,4891,04891.csv,1.685989172917945,12,2010-06-05 17:49:52.625,68610251.032,0.8429945864589725
4892,"[2010.0, 6.0, 5.0, 21.0, 43.0, 27.734]",22,B0042,30,4893,04893.csv,1.6782864747774933,13,2010-06-05 21:43:27.734,68624266.141,0.8391432373887465
4894,"[2010.0, 6.0, 6.0, 1.0, 36.0, 58.156]",22,B0042,32,4895,04895.csv,1.6739647640901527,14,2010-06-06 01:36:58.156,68638276.563,0.8369823820450764
4896,"[2010.0, 6.0, 6.0, 5.0, 30.0, 11.906]",22,B0042,34,4897,04897.csv,1.6722378801237066,15,2010-06-06 05:30:11.906,68652270.313,0.8361189400618533
4900,"[2010.0, 6.0, 6.0, 10.0, 34.0, 53.031]",22,B0042,38,4901,04901.csv,1.675989790049197,16,2010-06-06 10:34:53.031,68670551.438,0.8379948950245985
4902,"[2010.0, 6.0, 6.0, 14.0, 28.0, 10.546]",22,B0042,40,4903,04903.csv,1.6618247672847988,17,2010-06-06 14:28:10.546,68684548.953,0.8309123836423994
4904,"[2010.0, 6.0, 6.0, 18.0, 21.0, 14.171]",22,B0042,42,4905,04905.csv,1.6606710352566112,18,2010-06-06 18:21:14.171,68698532.578,0.8303355176283056
4906,"[2010.0, 6.0, 6.0, 22.0, 14.0, 8.156]",22,B0042,44,4907,04907.csv,1.6530644874507203,19,2010-06-06 22:14:08.156,68712506.563,0.8265322437253602
4908,"[2010.0, 6.0, 7.0, 2.0, 6.0, 57.64]",22,B0042,46,4909,04909.csv,1.649953986270456,20,2010-06-07 02:06:57.640,68726476.047,0.824976993135228
4912,"[2010.0, 6.0, 7.0, 13.0, 57.0, 40.859]",22,B0042,50,4913,04913.csv,1.681297805444492,21,2010-06-07 13:57:40.859,68769119.266,0.840648902722246
4916,"[2010.0, 6.0, 7.0, 19.0, 2.0, 43.281]",22,B0042,54,4917,04917.csv,1.6700520424481298,22,2010-06-07 19:02:43.281,68787421.688,0.8350260212240649
4918,"[2010.0, 6.0, 7.0, 22.0, 55.0, 54.203]",22,B0042,56,4919,04919.csv,1.667181860354792,23,2010-06-07 22:55:54.203,68801412.61,0.833590930177396
4920,"[2010.0, 6.0, 8.0, 2.0, 49.0, 1.156]",22,B0042,58,4921,04921.csv,1.6568865613275168,24,2010-06-08 02:49:01.156,68815399.563,0.8284432806637584
4922,"[2010.0, 6.0, 8.0, 6.0, 41.0, 51.625]",22,B0042,60,4923,04923.csv,1.6449819446579936,25,2010-06-08 06:41:51.625,68829370.032,0.8224909723289968
4924,"[2010.0, 6.0, 8.0, 10.0, 34.0, 18.5]",22,B0042,62,4925,04925.csv,1.639214585000014,26,2010-06-08 10:34:18.500,68843316.907,0.819607292500007
4928,"[2010.0, 6.0, 8.0, 15.0, 38.0, 9.593]",22,B0042,66,4929,04929.csv,1.6410599890208055,27,2010-06-08 15:38:09.593,68861548.0,0.8205299945104028
4930,"[2010.0, 6.0, 8.0, 19.0, 30.0, 45.25]",22,B0042,68,4931,04931.csv,1.643269651219848,28,2010-06-08 19:30:45.250,68875503.657,0.821634825609924
4932,"[2010.0, 6.0, 8.0, 23.0, 23.0, 11.562]",22,B0042,70,4933,04933.csv,1.6298673102402297,29,2010-06-08 23:23:11.562,68889449.969,0.8149336551201148
4934,"[2010.0, 6.0, 9.0, 3.0, 15.0, 28.281]",22,B0042,72,4935,04935.csv,1.6238536344658807,30,2010-06-09 03:15:28.281,68903386.688,0.8119268172329402
4936,"[2010.0, 6.0, 9.0, 7.0, 7.0, 20.406]",22,B0042,74,4937,04937.csv,1.6186308887044174,31,2010-06-09 07:07:20.406,68917298.813,0.8093154443522087
4940,"[2010.0, 6.0, 9.0, 12.0, 10.0, 47.421]",22,B0042,78,4941,04941.csv,1.6193418112441196,32,2010-06-09 12:10:47.421,68935505.828,0.8096709056220598
4942,"[2010.0, 6.0, 9.0, 16.0, 2.0, 47.125]",22,B0042,80,4943,04943.csv,1.614593271326993,33,2010-06-09 16:02:47.125,68949425.532,0.8072966356634965
4944,"[2010.0, 6.0, 9.0, 19.0, 54.0, 38.39]",22,B0042,82,4945,04945.csv,1.6072040891927848,34,2010-06-09 19:54:38.390,68963336.797,0.8036020445963924
4946,"[2010.0, 6.0, 9.0, 23.0, 46.0, 17.078]",22,B0042,84,4947,04947.csv,1.6012663590062357,35,2010-06-09 23:46:17.078,68977235.485,0.8006331795031179
4948,"[2010.0, 6.0, 10.0, 3.0, 37.0, 32.5]",22,B0042,86,4949,04949.csv,1.594040741063104,36,2010-06-10 03:37:32.500,68991110.907,0.797020370531552
4952,"[2010.0, 6.0, 10.0, 8.0, 40.0, 12.437]",22,B0042,90,4953,04953.csv,1.5946888289374477,37,2010-06-10 08:40:12.437,69009270.844,0.7973444144687238
4954,"[2010.0, 6.0, 10.0, 12.0, 31.0, 31.375]",22,B0042,92,4955,04955.csv,1.5882100957302596,38,2010-06-10 12:31:31.375,69023149.782,0.7941050478651299
4956,"[2010.0, 6.0, 10.0, 16.0, 22.0, 38.906]",22,B0042,94,4957,04957.csv,1.587985558077698,39,2010-06-10 16:22:38.906,69037017.313,0.7939927790388491
4958,"[2010.0, 6.0, 10.0, 20.0, 13.0, 46.031]",22,B0042,96,4959,04959.csv,1.5799165406650344,40,2010-06-10 20:13:46.031,69050884.438,0.7899582703325172
4960,"[2010.0, 6.0, 11.0, 0.0, 4.0, 38.656]",22,B0042,98,4961,04961.csv,1.5655946193652834,41,2010-06-11 00:04:38.656,69064737.063,0.7827973096826417
4964,"[2010.0, 6.0, 11.0, 12.0, 17.0, 20.515]",4,B0042,102,4965,04965.csv,0.0707012773734017,42,2010-06-11 12:17:20.515,69108698.922,0.03535063868670085
4968,"[2010.0, 6.0, 11.0, 16.0, 49.0, 19.671]",4,B0042,106,4969,04969.csv,0.0841687853013907,43,2010-06-11 16:49:19.671,69125018.078,0.04208439265069534
4970,"[2010.0, 6.0, 11.0, 20.0, 8.0, 56.89]",4,B0042,108,4971,04971.csv,0.0844378562146582,44,2010-06-11 20:08:56.890,69136995.297,0.0422189281073291
4972,"[2010.0, 6.0, 11.0, 23.0, 28.0, 14.921]",4,B0042,110,4973,04973.csv,0.0847891906059033,45,2010-06-11 23:28:14.921,69148953.328,0.04239459530295165
4974,"[2010.0, 6.0, 16.0, 10.0, 39.0, 50.39]",4,B0042,112,4975,04975.csv,0.0933425818344258,46,2010-06-16 10:39:50.390,69534848.797,0.0466712909172129
4977,"[2010.0, 6.0, 16.0, 14.0, 46.0, 51.593]",4,B0042,115,4978,04978.csv,0.1060318013139778,47,2010-06-16 14:46:51.593,69549670.0,0.0530159006569889
4979,"[2010.0, 6.0, 16.0, 18.0, 7.0, 22.875]",4,B0042,117,4980,04980.csv,0.106505866207118,48,2010-06-16 18:07:22.875,69561701.282,0.053252933103559004
4981,"[2010.0, 6.0, 16.0, 21.0, 27.0, 32.859]",4,B0042,119,4982,04982.csv,0.0943911158551295,49,2010-06-16 21:27:32.859,69573711.266,0.04719555792756475
4983,"[2010.0, 6.0, 17.0, 0.0, 47.0, 36.281]",4,B0042,121,4984,04984.csv,0.0945059592738711,50,2010-06-17 00:47:36.281,69585714.688,0.04725297963693556
4985,"[2010.0, 6.0, 17.0, 3.0, 38.0, 47.796]",4,B0042,123,4986,04986.csv,0.0821145610821562,51,2010-06-17 03:38:47.796,69595986.203,0.0410572805410781
4989,"[2010.0, 6.0, 17.0, 8.0, 10.0, 30.89]",4,B0042,127,4990,04990.csv,0.0951847063194674,52,2010-06-17 08:10:30.890,69612289.297,0.0475923531597337
4991,"[2010.0, 6.0, 17.0, 11.0, 30.0, 34.546]",4,B0042,129,4992,04992.csv,0.0953912999865905,53,2010-06-17 11:30:34.546,69624292.953,0.04769564999329525
4993,"[2010.0, 6.0, 17.0, 14.0, 50.0, 30.921]",4,B0042,131,4994,04994.csv,0.0828966456585456,54,2010-06-17 14:50:30.921,69636289.328,0.0414483228292728
4995,"[2010.0, 6.0, 17.0, 18.0, 10.0, 6.218]",4,B0042,133,4996,04996.csv,0.083431990364526,55,2010-06-17 18:10:06.218,69648264.625,0.04171599518226301
4997,"[2010.0, 6.0, 17.0, 21.0, 29.0, 54.875]",4,B0042,135,4998,04998.csv,0.0962477215649569,56,2010-06-17 21:29:54.875,69660253.282,0.04812386078247845
5001,"[2010.0, 6.0, 18.0, 2.0, 1.0, 11.046]",4,B0042,139,5002,05002.csv,0.0871279249656989,57,2010-06-18 02:01:11.046,69676529.453,0.04356396248284946
